R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-66.42872677,131960.62,173.6004823,131935.5467,53.60593131,132035.8398,-67.60901983,331.61221,172.4774851,333.62642,52.68346926,331.61221,-66.41153803,131985.6933,0.0,0.0,0.0,0.0,-67.48869869,332.34465,0.0,0.0,0.0,0.0,60.0,0.0,11.39795144,0.026390449,0,-71.40839151,131035.0469,168.6648553,130880.4922,48.61175747,131119.4219,101.8844634,336.5535889,-18.02581862,337.194458,-138.0514557,337.0227661,-71.38092049,131010.6641,0.0,0.0,0.0,0.0,101.9339003,336.9197998,0.0,0.0,0.0,0.0,60.0,0.0,11.08206105,-3.023328658,0,-71.40200043,130556.5169,168.6443974,130556.5169,48.64984638,130581.5902,101.8890847,334.35886,-18.08827759,334.17575,-138.0828286,333.99264,-71.36762296,130556.5169,0.0,0.0,0.0,0.0,101.9062734,334.17575,0.0,0.0,0.0,0.0,60.0,0.0,11.09175882,-3.023480146,0,-66.35997183,132035.8398,173.6692373,131383.9348,53.65749751,132085.9864,-67.36837755,330.14733,172.6780203,330.14733,52.68346926,329.23178,-66.34851268,131835.2537,0.0,0.0,0.0,0.0,-67.33972966,329.96422,0.0,0.0,0.0,0.0,59.999,0.0,11.36257833,0.020840186,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-63.21443354,130732.0298,176.8262347,130706.9565,56.82022454,130807.2496,-68.49710441,513.25733,171.6180484,513.25733,51.60057903,511.60934,-63.19151522,130757.1031,0.0,0.0,0.0,0.0,-68.42834947,512.708,0.0,0.0,0.0,0.0,60.0,0.0,7.235936515,0.096814193,0,-70.97442861,128663.8125,169.0933267,128520.0313,49.04022207,128747.8438,104.7628827,518.0111084,-15.18585328,519.1612549,-135.1950159,518.7492676,-70.95245589,128643.0469,0.0,0.0,0.0,0.0,104.7958383,518.6462402,0.0,0.0,0.0,0.0,59.99900055,0.0,7.071815747,-3.06636279,0,-70.97801166,128199.6295,169.0741158,128174.5562,49.07383515,128224.7028,104.7424145,515.27154,-15.16619284,514.90532,-135.2696059,514.5391,-70.94936377,128199.6295,0.0,0.0,0.0,0.0,104.7653328,514.90532,0.0,0.0,0.0,0.0,60.0,0.0,7.056587352,-3.064990147,0,-63.15140818,130782.1763,176.8548826,130130.2713,56.87179074,130832.3229,-68.36532412,509.0458,171.663885,509.77824,51.62349734,509.41202,-63.1456786,130581.5902,0.0,0.0,0.0,0.0,-68.36532412,509.41202,0.0,0.0,0.0,0.0,60.0,0.0,7.305495413,0.091549148,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-63.26027016,130757.1031,176.7803981,130706.9565,56.76292876,130807.2496,-68.56012977,513.44044,171.5378343,513.25733,51.52036494,511.79245,-63.23735185,130757.1031,0.0,0.0,0.0,0.0,-68.50283399,512.708,0.0,0.0,0.0,0.0,60.0,0.0,7.23235713,0.096629145,0,-71.02935699,128668.4141,169.0438898,128515.5781,48.98529027,128753.0859,104.6969645,518.2457275,-15.22430383,518.9495239,-135.2444528,518.8522339,-71.0018928,128645.0547,0.0,0.0,0.0,0.0,104.7409099,518.680542,0.0,0.0,0.0,0.0,60.0,0.0,7.064069005,-3.066085562,0,-71.02957786,128199.6295,169.0225496,128174.5562,49.02226895,128224.7028,104.6736596,515.27154,-15.20629988,514.90532,-135.3039833,514.72221,-70.99520039,128199.6295,0.0,0.0,0.0,0.0,104.7194962,514.90532,0.0,0.0,0.0,0.0,60.0,0.0,7.058710007,-3.064555105,0,-63.20870396,130782.1763,176.809046,130130.2713,56.81449497,130832.3229,-68.42261989,509.0458,171.6123188,509.77824,51.56620156,509.22891,-63.1972448,130581.5902,0.0,0.0,0.0,0.0,-68.41689032,509.41202,0.0,0.0,0.0,0.0,59.999,0.0,7.304553664,0.09194441,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-84.5055452,142616.7598,155.5351231,142591.6865,35.5233833,142666.9063,-87.51357363,416.02592,152.6244975,417.12458,32.83621124,414.74415,-84.48262689,142616.7598,0.0,0.0,0.0,0.0,-87.35314545,416.02592,0.0,0.0,0.0,0.0,59.986,-0.16,9.793022962,0.059772299,0,-90.26092939,141165.7813,149.78486,141006.0781,29.73724346,141254.9063,83.48785426,421.8005981,-36.49932881,422.3899841,-156.4480648,422.1096191,-90.24444814,141141.9688,0.0,0.0,0.0,0.0,83.51532528,422.086731,0.0,0.0,0.0,0.0,59.99300003,-0.289999992,9.529349019,-3.031928426,0,-90.25804147,140661.0447,149.7711676,140635.9714,29.76515746,140711.1912,86.39630593,449.16883,-33.48365355,448.80261,-152.3609369,443.49242,-90.24085273,140661.0447,0.0,0.0,0.0,0.0,86.84321301,447.15462,83.14763523,3.47909,-27.66240235,3.6622,59.993,-0.28,9.03470561,-3.066349466,0,-83.98988319,142190.5142,156.0393259,141513.5359,36.02758616,142265.734,-84.16177053,443.49242,155.0939456,446.42218,36.22239181,440.92888,-83.97842403,141989.928,0.0,0.0,0.0,0.0,-84.28209166,443.67553,-44.69070802,3.11287,0.0,0.0,59.99,-0.11,9.273264269,0.004491513,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-141.1710711,131584.521,98.85813797,131559.4477,-21.14787222,131659.7408,-143.3368516,395.33449,96.18242507,396.43315,-23.51418791,394.60205,-141.1538824,131584.521,0.0,0.0,0.0,0.0,-143.5603051,395.5176,0.0,0.0,0.0,0.0,60.0,0.0,9.4956608,0.034763608,0,-147.1371509,130277.8516,92.92511298,130126.2891,-27.11700531,130363.8516,27.69378746,400.0911865,-92.6779216,401.6876221,147.8018239,399.9080811,-147.1096799,130256.8984,0.0,0.0,0.0,0.0,27.60589659,400.5603638,0.0,0.0,0.0,0.0,60.0,0.0,9.331287841,-3.05268393,0,-147.1355618,129829.3921,92.91083606,129779.2455,-27.0779854,129829.3921,27.58218826,397.89803,-92.65300505,398.81358,147.6913309,397.16559,-147.1069139,129804.3188,0.0,0.0,0.0,0.0,27.54208121,397.89803,0.0,0.0,0.0,0.0,60.0,0.0,9.323388469,-3.048809225,0,-141.1080458,131634.6675,98.9039746,131007.8358,-21.08484686,131684.814,-143.3540403,392.40473,96.23972085,394.05272,-23.35948931,392.03851,-141.1023162,131434.0813,0.0,0.0,0.0,0.0,-143.4972798,392.77095,0.0,0.0,0.0,0.0,59.999,0.0,9.599916988,0.037658896,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
82.33403516,132336.7191,-37.66624545,131684.814,-157.6550669,132386.8656,82.71218731,275.39744,-35.6265157,271.55213,-155.6898217,271.18591,82.33976474,132136.1329,0.0,0.0,0.0,0.0,83.79507754,272.65079,0.0,0.0,21.60050888,3.11287,60.0,0.0,13.57382565,0.02347674,0,78.11706579,131108.1288,-41.84883736,131108.1288,-161.849118,131133.2021,-110.1110291,279.79208,131.493814,275.94677,11.43623759,275.39744,78.14571368,131108.1288,0.0,0.0,0.0,0.0,-109.0625163,277.04543,0.0,0.0,-170.1512764,3.11287,60.0,0.0,13.23528497,-2.968236235,0,78.09414748,131083.0556,-41.88321482,131057.9823,-161.889225,131158.2754,-110.2485389,276.86232,131.425059,273.93256,11.59666577,271.91835,78.11133621,131108.1288,0.0,0.0,0.0,0.0,-109.079705,274.11567,0.0,0.0,178.1784151,3.47909,60.0,0.0,13.44397904,-2.960251337,0,82.21344342,132734.0625,-37.72430616,132575.0938,-157.7774108,132813.1406,82.98248857,273.3421326,-35.4281639,269.53125,-155.4153538,269.5026245,82.24090761,132706.875,0.0,0.0,0.0,0.0,84.0426637,270.7729492,0.0,0.0,0.0,0.0,59.99900055,0.0,13.73309791,0.014770404,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
77.0227164,131810.1804,-42.9546459,131785.1071,-162.9549265,131885.4002,76.6846713,354.13474,-44.87978409,360.36048,-162.9721152,354.86718,77.03990513,131835.2537,0.0,0.0,0.0,0.0,76.27214169,356.33206,127.1106868,3.6622,-99.84935496,4.57775,60.0,0.0,10.95761385,-0.003817479,0,71.62262039,130709.7813,-48.33709849,130569.5781,-168.3737253,130799.7422,-113.068543,359.6820679,125.5984499,364.7232056,7.077941902,359.7507324,71.63910164,130693.2813,0.0,0.0,0.0,0.0,-113.4640519,361.3643799,-58.32366834,3.25012207,69.5022633,3.541946411,60.0,0.0,10.60602596,-3.067482249,0,71.62545397,130255.6377,-48.35190833,130230.5644,-168.3407298,130280.7109,-113.1018688,357.24761,125.6095374,361.64225,7.030192146,356.51517,71.6426427,130255.6377,0.0,0.0,0.0,0.0,-113.4857505,358.52938,-59.69647267,3.29598,71.49940325,3.11287,59.999,0.0,10.61591758,-3.065285348,0,77.09147133,131885.4002,-42.9030797,131233.4952,-162.9033603,131935.5467,76.83364033,352.48675,-44.43287701,357.61383,-162.9320082,351.38809,77.09720091,131684.814,0.0,0.0,0.0,0.0,76.48986565,353.76852,130.6802139,3.47909,-91.68470638,3.47909,60.0,0.0,10.92495408,0.001284672,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-151.5301481,130832.3229,88.49906104,130807.2496,-31.49549,130907.5427,-149.1351845,465.0994,91.61595144,462.16964,-30.68761951,472.79002,-151.5129593,130857.3961,0.0,0.0,0.0,0.0,-149.4102042,466.56428,48.27169424,6.40885,-107.8134683,6.22574,59.984,0.04,7.727434458,-0.056002789,0,-158.7222309,130299.7422,81.33453467,130154.9844,-38.71307508,130380.7891,23.42010565,465.8317566,-95.72113288,462.1124268,141.8911831,474.7467041,-158.700265,130277.4141,0.0,0.0,0.0,0.0,23.18389893,467.4968872,-134.4589264,7.00378418,66.95892625,6.65473938,59.98400116,0.029999999,7.672427608,3.08801175,0,-158.7207684,129829.3921,81.32562944,129804.3188,-38.67465117,129829.3921,13.56764059,543.10426,-103.8887074,529.73723,133.4705184,543.47048,-158.6921205,129829.3921,0.0,0.0,0.0,0.0,14.3697815,538.52651,-107.6301218,9.1555,15.81363515,9.33861,59.984,0.03,6.49578945,-2.994288483,0,-150.7394663,133740.8222,89.2610949,133088.9172,-30.72199697,133790.9687,-159.8609544,533.58254,82.83823802,518.93374,-39.91796959,533.03321,-150.7337367,133540.236,0.0,0.0,0.0,0.0,-159.0015177,528.45546,80.65526882,9.33861,-158.250943,9.88794,59.986,0.02,6.789530081,0.173389178,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-135.5732735,129653.8792,104.4559356,129628.8059,-15.54434498,129704.0257,0.0,0.0,0.0,0.0,0.0,0.0,-135.5503552,129678.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08,-0.02,inf,0.0,2048,176.7508021,96552.15625,56.81305248,96444.07813,-63.24005217,96612.14844,0.0,0.0,0.0,0.0,0.0,0.0,176.7782594,96535.01563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.01200104,0.059999999,inf,0.0,0,176.7632094,96206.13699,56.78584708,96206.13699,-63.1972448,96231.21026,-6.142107564,1127.59138,-126.864315,1136.74688,113.9956829,1126.1265,176.7861277,96206.13699,0.0,0.0,0.0,0.0,-6.336913214,1130.15492,46.94243216,6.04263,-175.7605332,6.22574,60.01,0.05,2.462218424,-3.093139074,0,-162.1527856,107915.3541,77.87069394,107388.8154,-42.11812752,107940.4274,176.1501445,1117.33722,55.41647795,1124.84473,-63.67852935,1113.12569,-162.1355969,107739.8412,0.0,0.0,0.0,0.0,175.966798,1118.43588,-135.0461523,6.95818,10.60544879,5.85952,60.012,0.07,2.784998798,0.377811384,0,0,0,0,0,1,1,0,0,0,0,0,0,Natural
125.4261909,132687.7448,5.448828632,132637.5983,-114.5399928,132762.9647,129.3681406,541.82249,16.13449151,474.07179,-108.8619811,524.79326,125.4433797,132712.8181,0.0,0.0,0.0,0.0,132.0553126,512.89111,46.06007715,27.64961,137.0515046,26.36784,59.949,-0.49,6.141480779,-0.046579026,0,116.8148812,131842.7344,-3.144836593,131685.0938,-123.1814645,131930.3438,-56.85150303,542.5472412,-169.955761,475.5077515,65.09674347,525.8045044,116.8258642,131818.7813,0.0,0.0,0.0,0.0,-54.06646949,513.9827881,-140.1718196,28.10096741,-50.39154085,26.06964111,59.98600006,-0.109999999,6.106707539,3.055416748,0,116.8203648,131383.9348,-3.156997451,131333.7883,-123.1400893,131383.9348,-75.86534165,162.60168,175.0672543,128.36011,52.92411154,134.03652,116.8375536,131358.8615,0.0,0.0,0.0,0.0,-69.7977186,141.17781,-118.8600946,13.73325,-100.3936649,13.36703,59.984,-0.14,19.48522542,-2.786776293,0,119.5018073,133715.7489,-0.469825392,133088.9172,-120.4758356,133790.9687,117.9261734,160.22125,12.88009123,118.10595,-110.1969727,127.81078,119.5189961,133540.236,0.0,0.0,0.0,0.0,126.0163375,134.40274,72.22705965,17.57856,94.76148974,16.11368,60.012,0.13,19.40825067,0.178675159,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-137.4583046,132311.6458,102.5594453,131684.814,-17.44083528,132386.8656,-133.2241465,265.32639,103.5793102,275.39744,-12.89727997,264.22773,-137.4468455,132136.1329,0.0,0.0,0.0,0.0,-134.2039044,268.25615,-75.60178107,6.40885,53.73198203,6.40885,60.0,0.0,15.15565947,-0.087659309,0,-141.6810036,131133.2021,98.3310168,131083.0556,-21.62342719,131183.3486,33.81023949,270.63658,-89.22098786,279.05964,154.1829427,268.25615,-141.6580853,131133.2021,0.0,0.0,0.0,0.0,32.89350702,272.65079,87.58232856,6.40885,-137.996885,5.85952,60.0,0.0,14.61951583,-3.073810734,0,-141.7096515,131108.1288,98.30809849,131057.9823,-21.68072297,131158.2754,33.56386764,267.15749,-89.57049211,278.3272,154.2688863,266.79127,-141.6924627,131108.1288,0.0,0.0,0.0,0.0,32.72161968,270.63658,89.16369208,6.22574,-136.5931384,7.14129,60.0,0.0,15.05420806,-3.071034773,0,-137.5735473,132744.9688,102.4942012,132588.2188,-17.54791369,132810.0625,-133.2559252,264.2040405,103.6093184,273.7770081,-12.92816157,263.54599,-137.54609,132717.1094,0.0,0.0,0.0,0.0,-134.2172333,267.0822144,-76.54998716,6.065368652,52.30316395,6.191253662,59.99900055,0.0,15.24402632,-0.090878061,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
15.42402384,132386.8656,-104.5418793,132336.7191,135.4472228,132437.0121,15.41256469,292.976,-104.4215582,292.42667,135.3956566,291.51112,15.44121258,132386.8656,0.0,0.0,0.0,0.0,15.45840131,292.24356,0.0,0.0,0.0,0.0,60.0,0.0,12.7860325,0.005496208,0,11.05499329,131628.3281,-108.8772588,131476.9219,131.0696499,131718.1406,-176.6574197,296.8997803,63.40485097,296.8997803,-56.64825709,297.077179,11.08245919,131607.5156,0.0,0.0,0.0,0.0,-176.6409316,296.9570313,0.0,0.0,0.0,0.0,60.0,0.0,12.59335324,-3.006746145,0,11.05808545,131158.2754,-108.9020881,131133.2021,131.1042027,131183.3486,-176.6715361,294.8071,63.44361665,294.44088,-56.71709214,294.07466,11.08673334,131158.2754,0.0,0.0,0.0,0.0,-176.660077,294.44088,0.0,0.0,0.0,0.0,60.0,0.0,12.60134015,-3.003967312,0,15.49277878,132411.9389,-104.4903131,131785.1071,135.5159777,132487.1587,15.63601823,290.04624,-104.3757215,290.22935,135.607651,289.86313,15.50423794,132236.426,0.0,0.0,0.0,0.0,15.6188295,290.04624,0.0,0.0,0.0,0.0,60.0,0.0,12.97295777,-0.001774011,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-128.7837236,130606.6634,111.2397559,130581.5902,-8.760524688,130706.9565,-133.9976395,521.8635,105.7508202,521.8635,-14.22654205,522.41283,-128.7665349,130631.7367,0.0,0.0,0.0,0.0,-134.1580677,522.04661,0.0,0.0,0.0,0.0,60.0,0.0,7.106633182,0.086270144,0,-136.7001437,128512.4453,103.3511372,128358.2813,-16.6854862,128590.3047,39.20196636,527.9216919,-80.77972524,528.465271,159.3594465,527.8244019,-136.6836556,128485.5547,0.0,0.0,0.0,0.0,39.26238963,528.0761719,0.0,0.0,0.0,0.0,59.99900055,0.0,6.938214559,-3.068530046,0,-136.7020003,128049.1899,103.3386679,128024.1166,-16.65015353,128074.2632,39.08718078,524.97637,-80.86153363,525.15948,159.24216,524.24393,-136.6733525,128049.1899,0.0,0.0,0.0,0.0,39.15593572,524.79326,0.0,0.0,0.0,0.0,60.0,0.0,6.944362811,-3.065491092,0,-128.7264278,130706.9565,111.2913221,130080.1248,-8.69749933,130757.1031,-134.0835832,518.75063,105.8654118,520.0324,-14.11195049,518.93374,-128.7149687,130531.4436,0.0,0.0,0.0,0.0,-134.1122311,519.29996,0.0,0.0,0.0,0.0,59.999,0.0,7.173567459,0.093989774,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-138.8849695,132336.7191,101.1098621,131684.814,-18.86750019,132386.8656,-137.3895497,273.56634,102.1641044,275.39744,-17.9049311,275.03122,-138.87924,132136.1329,0.0,0.0,0.0,0.0,-137.7104061,274.665,0.0,0.0,0.0,0.0,60.0,0.0,13.77689751,-0.033946138,0,-143.1248572,131133.2021,96.91581105,131108.1288,-23.07873999,131158.2754,29.69067294,278.51031,-90.61900488,279.42586,149.2497761,279.79208,-143.1019389,131133.2021,0.0,0.0,0.0,0.0,29.43857151,279.24275,0.0,0.0,0.0,0.0,60.0,0.0,13.3720695,-3.023518076,0,-143.1477755,131108.1288,96.88143358,131057.9823,-23.12457661,131158.2754,29.64483632,274.665,-90.95704998,277.77787,149.3070718,277.41165,-143.1305868,131108.1288,0.0,0.0,0.0,0.0,29.32397995,276.67921,0.0,0.0,0.0,0.0,60.0,0.0,13.71179589,-3.026485599,0,-139.0017672,132747.8125,101.0604898,132592.4844,-18.98712164,132825.1406,-137.3208713,272.0546875,102.2744808,273.6797485,-17.79510507,273.8685608,-138.9743098,132723.3281,0.0,0.0,0.0,0.0,-137.6120013,273.2048035,0.0,0.0,0.0,0.0,60.0,0.0,13.89556856,-0.038176256,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
117.6282353,132411.9389,-2.354856538,132361.7923,-122.3551372,132487.1587,121.2378694,362.74091,2.818952352,354.50096,-118.8371763,361.82536,117.6396945,132411.9389,0.0,0.0,0.0,0.0,121.7306132,359.62804,9.998113525,4.02842,128.6519433,4.57775,59.988,0.03,10.03007114,-0.056711861,0,112.1347058,132094.6875,-7.80853266,131947.9688,-127.8396671,132180.0469,-68.64532727,362.9894409,173.2571466,355.836853,51.59454548,362.5946045,112.1566785,132073.8281,0.0,0.0,0.0,0.0,-67.94220028,360.4316711,179.7006242,4.537582397,-71.47980114,4.262924194,59.98799896,0.01,10.03537298,-3.116491771,0,112.1392997,131634.6675,-7.826603481,131609.5942,-127.8039658,131659.7408,-76.94823189,390.57363,163.1497322,390.57363,43.09215577,389.84119,112.1679476,131634.6675,0.0,0.0,0.0,0.0,-76.90812484,390.20741,0.0,0.0,0.0,0.0,59.99,0.01,9.570058778,-2.979975856,0,117.863148,134116.9212,-2.12567342,133490.0895,-122.1087653,134192.141,112.3684828,381.41813,-7.563042896,381.96746,-127.637808,381.41813,117.8746072,133916.3351,0.0,0.0,0.0,0.0,112.3856715,381.60124,0.0,0.0,0.0,0.0,59.991,0.0,9.99383265,0.097591826,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-164.1352196,135821.9036,75.89398954,135169.9986,-44.10629107,135897.1234,-158.359805,345.16235,74.18084574,379.95325,-37.54592431,340.03527,-164.1237604,135646.3907,0.0,0.0,0.0,0.0,-160.7604982,354.31785,-100.2217775,21.24076,30.70480824,20.32521,59.973,-0.04,13.3206144,-0.132313731,0,-169.7616651,134192.141,70.28473273,134167.0678,-49.70981831,134217.2143,12.0321137,349.37388,-115.3421337,384.16478,132.8173465,344.06369,-169.7330172,134192.141,0.0,0.0,0.0,0.0,9.654338848,358.34627,70.19305948,21.24076,-158.8009825,20.32521,59.969,-0.04,12.96712838,3.079845233,0,-169.7788539,134141.9945,70.23316653,134116.9212,-49.76138451,134242.2876,11.63104324,349.37388,-115.4452661,381.78435,132.5537859,341.86637,-169.7731243,134167.0678,0.0,0.0,0.0,0.0,9.407966996,357.0645,68.45126778,21.05765,-157.1565936,19.22655,59.969,-0.04,12.85350073,3.094980492,0,-164.2318713,136266.9375,75.8139045,136104.0156,-44.22271889,136362.2813,-158.4091213,344.2497253,74.24285854,378.2329712,-37.57598861,339.7064209,-164.2153969,136244.9063,0.0,0.0,0.0,0.0,-160.7601954,353.3077393,-100.615544,20.65658569,30.19317566,19.98710632,59.97299957,-0.039999999,13.3662662,-0.13410405,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-169.7387468,131609.5942,70.27327357,130982.7625,-49.72127746,131659.7408,-169.7616651,383.43234,67.99863113,393.32028,-49.25718165,380.31947,-169.7330172,131434.0813,0.0,0.0,0.0,0.0,-170.3632708,385.62966,-116.980793,7.14129,24.28195136,6.77507,60.0,0.0,10.24902459,-0.003107032,0,-175.7605332,129804.3188,64.27440546,129754.1723,-55.72014558,129829.3921,1.346450819,387.82698,-120.8539877,397.16559,121.5759145,386.17899,-175.7376149,129804.3188,0.0,0.0,0.0,0.0,0.676090198,390.39052,57.64528377,6.40885,-171.2742737,6.22574,59.999,0.0,9.939212294,-3.099728181,0,-175.7891811,129779.2455,64.24002799,129729.099,-55.7659822,129854.4653,1.088619811,386.91143,-120.9743089,394.23583,121.3639202,382.88301,-175.7719924,129779.2455,0.0,0.0,0.0,0.0,0.481284548,388.01009,53.17621297,6.59196,-166.5416423,5.31019,60.0,0.0,9.903432915,-3.091054423,0,-169.862365,132021.4688,70.19440052,131881.125,-49.83673141,132116.375,-169.7525083,381.8206787,68.03558262,391.2391663,-49.28741686,379.9324036,-169.8349077,132003.3594,0.0,0.0,0.0,0.0,-170.3512563,384.2410889,-117.7706979,6.597518921,20.50872898,6.568908691,60.0,0.0,10.31244176,-0.008888711,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-134.5247607,91567.58204,108.9479247,119599.4979,-22.87820476,116540.559,154.9105991,1062.22111,63.90771247,342.78192,-35.40879174,750.93411,-136.2207158,108792.9185,35.32284807,15821.23337,30.22925327,1654.83582,176.700184,663.40753,127.4601911,383.61545,121.6446695,126.52901,60.056,0.15,1.987185983,1.443439013,0,-137.6834177,45829.42578,98.61053512,109882.7109,-31.63238531,119941.3516,-25.62835704,1096.115112,-121.7202821,383.6174011,140.600291,760.4827881,-145.2310227,91419.67969,34.26910471,28983.22656,16.03179953,17957.30664,-5.97381621,698.3127441,-52.41851901,372.9057312,-57.95563043,124.9580383,60.05599976,0.400000006,0.969847585,-1.754567355,0,-137.670299,45683.49794,98.58884781,109595.2632,-31.5986224,119474.1316,132.5996225,980.92027,-67.95852408,702.04374,153.4209088,298.65241,-145.2218828,91116.26318,34.20558037,28859.33377,16.2147056,17927.38805,89.32412026,480.11442,158.7780642,479.7482,162.9434674,232.73281,60.056,0.28,0.802144533,1.48329242,0,-139.5381414,37785.41789,113.2508378,113255.9606,-25.53099935,112177.81,173.9156091,1743.57342,116.2416775,708.45259,-16.41524083,303.23016,-136.5931384,86728.44093,44.61622351,35102.578,48.34044918,13915.66485,-165.3613493,808.61376,158.4629374,393.50339,157.3055627,634.47615,60.062,0.54,0.321265156,1.119278122,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-141.7554881,131609.5942,98.27372102,131559.4477,-21.72655959,131659.7408,-144.3624461,397.53181,95.62665601,396.61626,-24.44237954,395.70071,-141.7382994,131609.5942,0.0,0.0,0.0,0.0,-144.391094,396.61626,0.0,0.0,0.0,0.0,60.0,0.0,9.37427471,0.047860583,0,-147.7194245,130283.0938,92.3538223,130142.1563,-27.69928064,130362.4766,26.7434708,401.3786316,-93.23273104,401.5960693,146.7746044,402.0824585,-147.686462,130261.3984,0.0,0.0,0.0,0.0,26.75994863,401.6876221,0.0,0.0,0.0,0.0,60.0,0.0,9.232566515,-3.045819758,0,-147.7085196,129829.3921,92.33214869,129804.3188,-27.66240235,129854.4653,26.68264452,398.81358,-93.23169242,398.63047,146.6600068,398.44736,-147.6798717,129829.3921,0.0,0.0,0.0,0.0,26.69983325,398.63047,0.0,0.0,0.0,0.0,60.0,0.0,9.234584566,-3.042193659,0,-141.6867332,131634.6675,98.31955764,131007.8358,-21.66926381,131709.8873,-144.3108799,393.6865,95.6553039,394.23583,-24.32778798,393.13717,-141.6810036,131459.1546,0.0,0.0,0.0,0.0,-144.3280686,393.6865,0.0,0.0,0.0,0.0,59.999,0.0,9.509283612,0.047459222,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
